CustomerID,ReasonForLeaving,OverallExperience,SpecificIssues,Suggestions,FollowUp,ChurnType
CUST129146,None,Dissatisfied,None,None,No,Loyal
CUST129147,None,Satisfied,None,None,No,Engaged
CUST129148,None,Very Dissatisfied,None,None,No,Active
CUST129149,None,Very Satisfied,None,None,No,Engaged
CUST129150,High prices,Satisfied,Customer service problems,Better customer support,No,Involuntary
CUST129151,None,Dissatisfied,None,None,No,Engaged
CUST129152,None,Very Satisfied,None,None,No,Active
CUST129153,None,Very Satisfied,None,None,No,Active
CUST129154,None,Neutral,None,None,No,Loyal
CUST129155,None,Neutral,None,None,No,Loyal
CUST129156,None,Satisfied,None,None,No,Loyal
CUST129157,None,Dissatisfied,None,None,No,Active
CUST129158,None,Very Dissatisfied,None,None,No,Loyal
CUST129159,None,Very Satisfied,None,None,No,Loyal
CUST129160,None,Satisfied,None,None,No,Loyal
CUST129161,None,Neutral,None,None,No,Active
CUST129162,None,Satisfied,None,None,No,Engaged
CUST129163,None,Very Dissatisfied,None,None,No,Engaged
CUST129164,None,Neutral,None,None,No,Loyal
CUST129165,None,Satisfied,None,None,No,Loyal
CUST129166,None,Dissatisfied,None,None,No,Loyal
CUST129167,None,Very Satisfied,None,None,No,Active
CUST129168,Limited selection,Dissatisfied,Payment issues,Improve product quality,No,Voluntary
CUST129169,None,Satisfied,None,None,No,Loyal
CUST129170,None,Neutral,None,None,No,Engaged
CUST129171,None,Dissatisfied,None,None,No,Loyal
CUST129172,None,Dissatisfied,None,None,No,Loyal
CUST129173,None,Very Dissatisfied,None,None,No,Engaged
CUST129174,None,Satisfied,None,None,No,Loyal
CUST129175,None,Satisfied,None,None,No,Engaged
CUST129176,None,Dissatisfied,None,None,No,Active
CUST129177,None,Very Dissatisfied,None,None,No,Loyal
CUST129178,None,Neutral,None,None,No,Loyal
CUST129179,None,Satisfied,None,None,No,Engaged
CUST129180,None,Dissatisfied,None,None,No,Active
CUST129181,None,Very Satisfied,None,None,No,Loyal
CUST129182,None,Very Satisfied,None,None,No,Active
CUST129183,None,Satisfied,None,None,No,Engaged
CUST129184,Other,Very Dissatisfied,Damaged products,Better customer support,Yes,Involuntary
CUST129185,None,Dissatisfied,None,None,No,Active
CUST129186,High prices,Very Satisfied,Payment issues,Better customer support,Yes,Inactive
CUST129187,High prices,Satisfied,Late deliveries,Improve product quality,No,Downgrade
CUST129188,None,Satisfied,None,None,No,Active
CUST129189,None,Dissatisfied,None,None,No,Loyal
CUST129190,None,Very Dissatisfied,None,None,No,Loyal
CUST129191,None,Very Satisfied,None,None,No,Engaged
CUST129192,None,Very Satisfied,None,None,No,Engaged
CUST129193,Other,Dissatisfied,Customer service problems,Lower prices,Yes,Downgrade
CUST129194,Other,Dissatisfied,Payment issues,Lower prices,Yes,Voluntary
CUST129195,None,Dissatisfied,None,None,No,Loyal
CUST129196,Limited selection,Neutral,Customer service problems,Increase selection,No,Involuntary
CUST129197,None,Satisfied,None,None,No,Engaged
CUST129198,None,Neutral,None,None,No,Active
CUST129199,None,Very Satisfied,None,None,No,Loyal
CUST129200,None,Very Dissatisfied,None,None,No,Engaged
CUST129201,None,Neutral,None,None,No,Loyal
CUST129202,Poor product quality,Neutral,None,Better customer support,Yes,Voluntary
CUST129203,None,Neutral,None,None,No,Loyal
CUST129204,None,Dissatisfied,None,None,No,Engaged
CUST129205,Limited selection,Very Dissatisfied,Payment issues,Improve product quality,Yes,Downgrade
CUST129206,None,Satisfied,None,None,No,Loyal
CUST129207,Limited selection,Very Dissatisfied,Damaged products,Lower prices,Yes,Downgrade
CUST129208,None,Very Satisfied,None,None,No,Engaged
CUST129209,None,Satisfied,None,None,No,Engaged
CUST129210,None,Satisfied,None,None,No,Active
CUST129211,None,Dissatisfied,None,None,No,Loyal
CUST129212,None,Satisfied,None,None,No,Active
CUST129213,None,Very Dissatisfied,None,None,No,Loyal
CUST129214,None,Very Satisfied,None,None,No,Active
CUST129215,None,Satisfied,None,None,No,Engaged
CUST129216,None,Dissatisfied,None,None,No,Loyal
CUST129217,None,Neutral,None,None,No,Engaged
CUST129218,None,Dissatisfied,None,None,No,Loyal
CUST129219,None,Dissatisfied,None,None,No,Engaged
CUST129220,High prices,Dissatisfied,Late deliveries,Improve product quality,No,Involuntary
CUST129221,None,Very Satisfied,None,None,No,Active
CUST129222,None,Satisfied,None,None,No,Loyal
CUST129223,None,Dissatisfied,None,None,No,Engaged
CUST129224,None,Very Dissatisfied,None,None,No,Engaged
CUST129225,None,Very Dissatisfied,None,None,No,Loyal
CUST129226,None,Satisfied,None,None,No,Active
CUST129227,None,Satisfied,None,None,No,Engaged
CUST129228,High prices,Very Satisfied,Payment issues,Increase selection,No,Involuntary
CUST129229,None,Neutral,None,None,No,Loyal
CUST129230,Other,Satisfied,Damaged products,Increase selection,No,Involuntary
CUST129231,None,Very Dissatisfied,None,None,No,Loyal
CUST129232,None,Satisfied,None,None,No,Engaged
CUST129233,Other,Neutral,Customer service problems,Enhance delivery service,No,Inactive
CUST129234,None,Neutral,None,None,No,Engaged
CUST129235,None,Very Satisfied,None,None,No,Engaged
CUST129236,High prices,Neutral,Customer service problems,Lower prices,Yes,Voluntary
CUST129237,Poor product quality,Neutral,Customer service problems,Enhance delivery service,No,Inactive
CUST129238,None,Neutral,None,None,No,Active
CUST129239,Better options elsewhere,Satisfied,Customer service problems,Increase selection,Yes,Involuntary
CUST129240,None,Satisfied,None,None,No,Loyal
CUST129241,None,Very Dissatisfied,None,None,No,Engaged
CUST129242,None,Very Satisfied,None,None,No,Engaged
CUST129243,Other,Neutral,Customer service problems,Better customer support,No,Downgrade
CUST129244,None,Satisfied,None,None,No,Active
CUST129245,High prices,Very Satisfied,Payment issues,Better customer support,No,Voluntary
CUST129246,None,Very Satisfied,None,None,No,Loyal
CUST129247,None,Neutral,None,None,No,Loyal
CUST129248,None,Very Dissatisfied,None,None,No,Loyal
CUST129249,None,Very Dissatisfied,None,None,No,Active
CUST129250,High prices,Neutral,None,Better customer support,No,Involuntary
CUST129251,None,Dissatisfied,None,None,No,Engaged
CUST129252,None,Very Satisfied,None,None,No,Active
CUST129253,None,Very Dissatisfied,None,None,No,Engaged
CUST129254,Limited selection,Satisfied,Customer service problems,Lower prices,Yes,Inactive
CUST129255,None,Very Dissatisfied,None,None,No,Active
CUST129256,None,Very Dissatisfied,None,None,No,Engaged
CUST129257,None,Very Dissatisfied,None,None,No,Active
CUST129258,None,Very Satisfied,None,None,No,Loyal
CUST129259,None,Very Satisfied,None,None,No,Engaged
CUST129260,None,Dissatisfied,None,None,No,Active
CUST129261,Delivery issues,Very Dissatisfied,Late deliveries,Improve product quality,No,Inactive
CUST129262,None,Very Satisfied,None,None,No,Engaged
CUST129263,None,Neutral,None,None,No,Engaged
CUST129264,None,Dissatisfied,None,None,No,Engaged
CUST129265,None,Very Dissatisfied,None,None,No,Loyal
CUST129266,None,Satisfied,None,None,No,Engaged
CUST129267,None,Very Satisfied,None,None,No,Active
CUST129268,Other,Satisfied,None,Better customer support,Yes,Downgrade
CUST129269,None,Very Dissatisfied,None,None,No,Active
CUST129270,None,Satisfied,None,None,No,Loyal
CUST129271,Other,Very Dissatisfied,Damaged products,Better customer support,No,Involuntary
CUST129272,None,Very Dissatisfied,None,None,No,Engaged
CUST129273,None,Very Satisfied,None,None,No,Engaged
CUST129274,None,Very Dissatisfied,None,None,No,Active
CUST129275,None,Very Dissatisfied,None,None,No,Loyal
CUST129276,None,Satisfied,None,None,No,Active
CUST129277,None,Very Dissatisfied,None,None,No,Engaged
CUST129278,None,Satisfied,None,None,No,Loyal
CUST129279,Delivery issues,Neutral,Customer service problems,Lower prices,Yes,Downgrade
CUST129280,None,Very Dissatisfied,None,None,No,Active
CUST129281,None,Very Satisfied,None,None,No,Active
CUST129282,None,Very Satisfied,None,None,No,Engaged
CUST129283,None,Dissatisfied,None,None,No,Active
CUST129284,None,Very Satisfied,None,None,No,Engaged
CUST129285,None,Neutral,None,None,No,Active
CUST129286,None,Neutral,None,None,No,Engaged
CUST129287,None,Dissatisfied,None,None,No,Active
CUST129288,None,Dissatisfied,None,None,No,Loyal
CUST129289,None,Very Dissatisfied,None,None,No,Active
CUST129290,None,Neutral,None,None,No,Loyal
CUST129291,None,Neutral,None,None,No,Engaged
CUST129292,None,Neutral,None,None,No,Engaged
CUST129293,None,Very Dissatisfied,None,None,No,Engaged
CUST129294,None,Very Satisfied,None,None,No,Engaged
CUST129295,None,Neutral,None,None,No,Loyal
CUST129296,High prices,Very Satisfied,Late deliveries,Increase selection,Yes,Involuntary
CUST129297,None,Very Dissatisfied,None,None,No,Active
CUST129298,Other,Satisfied,Customer service problems,Lower prices,Yes,Downgrade
CUST129299,None,Very Dissatisfied,None,None,No,Engaged
CUST129300,None,Dissatisfied,None,None,No,Active
CUST129301,None,Neutral,None,None,No,Loyal
CUST129302,Delivery issues,Dissatisfied,None,Lower prices,No,Involuntary
CUST129303,None,Neutral,None,None,No,Active
CUST129304,None,Neutral,None,None,No,Active
CUST129305,None,Very Dissatisfied,None,None,No,Active
CUST129306,Delivery issues,Very Satisfied,Damaged products,Better customer support,Yes,Downgrade
CUST129307,None,Satisfied,None,None,No,Engaged
CUST129308,Poor product quality,Very Dissatisfied,Damaged products,Increase selection,No,Voluntary
CUST129309,None,Neutral,None,None,No,Loyal
CUST129310,None,Satisfied,None,None,No,Loyal
CUST129311,None,Dissatisfied,None,None,No,Engaged
CUST129312,None,Dissatisfied,None,None,No,Loyal
CUST129313,None,Very Dissatisfied,None,None,No,Active
CUST129314,None,Satisfied,None,None,No,Loyal
CUST129315,Poor product quality,Neutral,Customer service problems,Enhance delivery service,Yes,Voluntary
CUST129316,None,Dissatisfied,None,None,No,Active
CUST129317,None,Dissatisfied,None,None,No,Loyal
CUST129318,None,Neutral,None,None,No,Engaged
CUST129319,None,Very Satisfied,None,None,No,Engaged
CUST129320,Poor product quality,Neutral,Payment issues,Lower prices,No,Involuntary
CUST129321,Delivery issues,Very Dissatisfied,Late deliveries,Better customer support,Yes,Downgrade
CUST129322,Other,Very Satisfied,None,Enhance delivery service,No,Downgrade
CUST129323,None,Dissatisfied,None,None,No,Loyal
CUST129324,None,Satisfied,None,None,No,Active
CUST129325,None,Satisfied,None,None,No,Engaged
CUST129326,None,Very Dissatisfied,None,None,No,Engaged
CUST129327,None,Very Dissatisfied,None,None,No,Engaged
CUST129328,None,Neutral,None,None,No,Active
CUST129329,None,Neutral,None,None,No,Engaged
CUST129330,None,Neutral,None,None,No,Active
CUST129331,None,Very Dissatisfied,None,None,No,Engaged
CUST129332,None,Neutral,None,None,No,Engaged
CUST129333,None,Satisfied,None,None,No,Active
CUST129334,None,Satisfied,None,None,No,Loyal
CUST129335,None,Very Dissatisfied,None,None,No,Loyal
CUST129336,None,Very Satisfied,None,None,No,Loyal
CUST129337,None,Very Dissatisfied,None,None,No,Engaged
CUST129338,Delivery issues,Neutral,Late deliveries,Enhance delivery service,Yes,Involuntary
CUST129339,Delivery issues,Neutral,Late deliveries,Improve product quality,No,Downgrade
CUST129340,None,Very Satisfied,None,None,No,Loyal
CUST129341,None,Satisfied,None,None,No,Active
CUST129342,None,Dissatisfied,None,None,No,Active
CUST129343,Poor product quality,Very Dissatisfied,None,Improve product quality,No,Downgrade
CUST129344,None,Very Dissatisfied,None,None,No,Active
CUST129345,None,Neutral,None,None,No,Active
CUST129346,None,Satisfied,None,None,No,Engaged
CUST129347,None,Very Dissatisfied,None,None,No,Loyal
CUST129348,None,Satisfied,None,None,No,Active
CUST129349,Poor product quality,Dissatisfied,Late deliveries,Lower prices,No,Involuntary
CUST129350,None,Neutral,None,None,No,Active
CUST129351,None,Very Dissatisfied,None,None,No,Engaged
CUST129352,High prices,Dissatisfied,Customer service problems,Better customer support,No,Downgrade
CUST129353,None,Satisfied,None,None,No,Active
CUST129354,None,Satisfied,None,None,No,Active
CUST129355,None,Very Satisfied,None,None,No,Loyal
CUST129356,None,Very Satisfied,None,None,No,Loyal
CUST129357,None,Very Dissatisfied,None,None,No,Active
CUST129358,Poor product quality,Satisfied,None,Improve product quality,Yes,Voluntary
CUST129359,Limited selection,Very Dissatisfied,None,Increase selection,No,Voluntary
CUST129360,High prices,Very Dissatisfied,Payment issues,Better customer support,Yes,Voluntary
CUST129361,Limited selection,Satisfied,Late deliveries,Lower prices,No,Voluntary
CUST129362,None,Satisfied,None,None,No,Active
CUST129363,None,Neutral,None,None,No,Engaged
CUST129364,None,Dissatisfied,None,None,No,Active
CUST129365,None,Neutral,None,None,No,Loyal
CUST129366,None,Neutral,None,None,No,Loyal
CUST129367,None,Dissatisfied,None,None,No,Loyal
CUST129368,Other,Satisfied,None,Better customer support,No,Voluntary
CUST129369,None,Dissatisfied,None,None,No,Loyal
CUST129370,None,Dissatisfied,None,None,No,Engaged
CUST129371,None,Neutral,None,None,No,Loyal
CUST129372,None,Very Dissatisfied,None,None,No,Engaged
CUST129373,None,Neutral,None,None,No,Active
CUST129374,None,Satisfied,None,None,No,Active
CUST129375,Other,Neutral,None,Lower prices,No,Inactive
CUST129376,None,Very Satisfied,None,None,No,Engaged
CUST129377,None,Satisfied,None,None,No,Loyal
CUST129378,None,Satisfied,None,None,No,Active
CUST129379,None,Dissatisfied,None,None,No,Engaged
CUST129380,None,Neutral,None,None,No,Loyal
CUST129381,None,Very Satisfied,None,None,No,Active
CUST129382,None,Very Satisfied,None,None,No,Engaged
CUST129383,None,Satisfied,None,None,No,Active
CUST129384,None,Satisfied,None,None,No,Loyal
CUST129385,None,Very Dissatisfied,None,None,No,Loyal
CUST129386,Poor product quality,Dissatisfied,Damaged products,Enhance delivery service,No,Downgrade
CUST129387,None,Satisfied,None,None,No,Loyal
CUST129388,None,Very Satisfied,None,None,No,Active
CUST129389,None,Very Dissatisfied,None,None,No,Active
CUST129390,None,Satisfied,None,None,No,Loyal
CUST129391,None,Dissatisfied,None,None,No,Loyal
CUST129392,None,Neutral,None,None,No,Engaged
CUST129393,None,Dissatisfied,None,None,No,Engaged
CUST129394,None,Very Satisfied,None,None,No,Loyal
CUST129395,None,Very Dissatisfied,None,None,No,Loyal
CUST129396,None,Satisfied,None,None,No,Loyal
CUST129397,Poor product quality,Satisfied,None,Better customer support,Yes,Voluntary
CUST129398,None,Very Satisfied,None,None,No,Active
CUST129399,None,Dissatisfied,None,None,No,Active
CUST129400,None,Satisfied,None,None,No,Engaged
CUST129401,None,Satisfied,None,None,No,Engaged
CUST129402,None,Very Dissatisfied,None,None,No,Engaged
CUST129403,None,Satisfied,None,None,No,Engaged
CUST129404,None,Satisfied,None,None,No,Active
CUST129405,None,Dissatisfied,None,None,No,Active
CUST129406,None,Satisfied,None,None,No,Active
CUST129407,Better options elsewhere,Very Satisfied,Customer service problems,Enhance delivery service,No,Inactive
CUST129408,None,Very Satisfied,None,None,No,Loyal
CUST129409,None,Dissatisfied,None,None,No,Loyal
CUST129410,None,Neutral,None,None,No,Engaged
CUST129411,None,Dissatisfied,None,None,No,Loyal
CUST129412,None,Very Dissatisfied,None,None,No,Active
CUST129413,High prices,Dissatisfied,Payment issues,Lower prices,No,Voluntary
CUST129414,None,Neutral,None,None,No,Active
CUST129415,None,Dissatisfied,None,None,No,Loyal
CUST129416,None,Satisfied,None,None,No,Active
CUST129417,None,Satisfied,None,None,No,Active
CUST129418,None,Satisfied,None,None,No,Active
CUST129419,None,Very Satisfied,None,None,No,Active
CUST129420,None,Neutral,None,None,No,Active
CUST129421,None,Very Satisfied,None,None,No,Active
CUST129422,None,Neutral,None,None,No,Engaged
CUST129423,None,Neutral,None,None,No,Active
CUST129424,None,Satisfied,None,None,No,Engaged
CUST129425,None,Dissatisfied,None,None,No,Engaged
CUST129426,Delivery issues,Neutral,Late deliveries,Increase selection,Yes,Downgrade
CUST129427,None,Very Dissatisfied,None,None,No,Loyal
CUST129428,None,Very Dissatisfied,None,None,No,Engaged
CUST129429,None,Very Satisfied,None,None,No,Loyal
CUST129430,Poor product quality,Neutral,Customer service problems,Better customer support,No,Voluntary
CUST129431,None,Very Dissatisfied,None,None,No,Loyal
CUST129432,None,Very Dissatisfied,None,None,No,Loyal
CUST129433,None,Very Satisfied,None,None,No,Active
CUST129434,Other,Very Dissatisfied,Damaged products,Increase selection,No,Downgrade
CUST129435,None,Very Satisfied,None,None,No,Active
CUST129436,None,Satisfied,None,None,No,Loyal
CUST129437,None,Satisfied,None,None,No,Loyal
CUST129438,Other,Dissatisfied,Late deliveries,Enhance delivery service,No,Involuntary
CUST129439,Better options elsewhere,Very Dissatisfied,Late deliveries,Improve product quality,No,Inactive
CUST129440,None,Very Dissatisfied,None,None,No,Loyal
