CustomerID,TimeSpentOnPages,PagesVisited,SessionDetails
CUST131858,85.4742,46,Viewed product details
CUST124388,100.678,44,Logged out
CUST107914,69.1796,29,Viewed product details
CUST129401,5.4161,32,Searched for products
CUST112995,28.6181,14,Logged out
CUST116049,26.4992,17,Logged in
CUST111601,78.1766,1,Guest session
CUST113457,116.473,37,Left site
CUST100108,117.91,39,Searched for products
CUST127652,17.5423,47,Browsed categories
CUST120722,39.4496,16,Searched for products
CUST124794,42.5422,32,Browsed categories
CUST115682,6.51384,25,Viewed product details
CUST116804,18.5525,8,Logged in
CUST113249,93.162,33,Checked out
CUST120025,97.7353,48,Added to cart
CUST122873,116.196,14,Searched for products
CUST117972,89.3436,25,Guest session
CUST132757,20.2702,44,Left site
CUST126483,61.4298,23,Added to cart
CUST111526,98.7163,30,Subscribed to newsletter
CUST131898,61.2256,46,Added to cart
CUST112289,93.9753,42,Viewed product details
CUST131630,29.7304,21,Added to cart
CUST118655,45.8099,23,Logged out
CUST113306,29.9602,12,Viewed product details
CUST124220,19.1433,39,Added to cart
CUST103533,71.9075,9,Checked out
CUST117848,26.1017,35,Subscribed to newsletter
CUST122458,12.1739,30,Logged in
CUST105817,22.7611,10,Subscribed to newsletter
CUST109655,6.31326,42,Logged in
CUST105286,100.047,11,Logged in
CUST116254,79.8214,6,Added to cart
CUST109102,32.3599,39,Browsed categories
CUST107951,12.8523,12,Logged out
CUST120223,95.8644,30,Guest session
CUST132557,16.6013,24,Searched for products
CUST124720,49.4605,35,Searched for products
CUST131196,50.3868,29,Subscribed to newsletter
CUST101623,102.48,46,Browsed categories
CUST114057,49.909,23,Logged out
CUST102419,45.0112,2,Left site
CUST110850,110.697,32,Viewed product details
CUST105252,6.47008,21,Logged in
CUST125370,29.2563,10,Browsed categories
CUST102606,93.8185,13,Logged out
CUST126919,113.902,18,Left site
CUST127546,104.489,37,Viewed product details
CUST111363,38.7384,43,Searched for products
CUST120213,30.9886,13,Viewed product details
CUST100750,42.9069,5,Searched for products
CUST126095,42.7026,44,Searched for products
CUST114250,53.4393,2,Logged out
CUST105180,64.3656,39,Guest session
CUST110430,77.8484,9,Logged in
CUST105654,26.7435,14,Left site
CUST130227,73.8878,28,Left site
CUST114010,72.4764,42,Subscribed to newsletter
CUST116346,13.5051,45,Browsed categories
CUST105863,119.632,19,Checked out
CUST129956,21.4883,10,Browsed categories
CUST100866,97.4435,7,Searched for products
CUST112745,110.773,34,Subscribed to newsletter
CUST123412,17.7173,5,Logged in
CUST111810,111.969,40,Left site
CUST101898,1.45186,25,Checked out
CUST115439,36.0615,20,Subscribed to newsletter
CUST132532,21.6232,46,Logged out
CUST122354,33.7968,31,Browsed categories
CUST124647,79.1759,26,Subscribed to newsletter
CUST116753,71.2656,43,Added to cart
CUST105467,95.1788,19,Viewed product details
CUST112984,38.6436,5,Browsed categories
CUST102990,116.703,45,Subscribed to newsletter
CUST106004,53.1804,8,Viewed product details
CUST131263,119.351,45,Subscribed to newsletter
CUST124249,119.807,22,Searched for products
CUST114228,3.99014,42,Viewed product details
CUST122749,105.463,15,Subscribed to newsletter
CUST108564,26.6888,14,Logged out
CUST109723,27.1301,35,Browsed categories
CUST104654,108.301,4,Guest session
CUST113426,56.0286,10,Logged out
CUST126544,55.2701,48,Searched for products
CUST120323,118.494,11,Logged in
CUST106640,94.1212,42,Browsed categories
CUST115671,49.5443,12,Guest session
CUST124935,46.6122,31,Subscribed to newsletter
CUST128182,60.1825,21,Browsed categories
CUST128049,13.6145,49,Searched for products
CUST114960,84.3145,2,Subscribed to newsletter
CUST111118,58.1402,3,Checked out
CUST112664,36.8894,5,Left site
CUST107172,82.5749,35,Searched for products
CUST130628,27.2432,32,Browsed categories
CUST115067,19.6028,26,Left site
CUST113615,49.6063,1,Browsed categories
CUST129823,97.8265,31,Subscribed to newsletter
CUST105271,106.783,45,Guest session
CUST111522,106.524,43,Left site
CUST120767,50.0768,44,Logged in
CUST122136,49.6793,25,Added to cart
CUST121838,91.3422,33,Checked out
CUST106009,38.1221,40,Subscribed to newsletter
CUST126991,75.2481,35,Added to cart
CUST100418,17.3891,10,Logged out
CUST129199,21.2403,50,Browsed categories
CUST122547,48.2716,28,Left site
CUST116001,23.1805,50,Left site
CUST126099,64.5516,35,Logged out
CUST126461,104.158,27,Searched for products
CUST125832,63.917,41,Searched for products
CUST115613,26.5101,43,Subscribed to newsletter
CUST129599,15.0733,15,Guest session
CUST117919,13.0383,43,Browsed categories
CUST107242,78.5304,24,Checked out
CUST119910,108.873,45,Browsed categories
CUST127421,65.5983,17,Logged out
CUST100761,96.065,4,Viewed product details
CUST105328,47.5349,35,Searched for products
CUST109730,80.3393,13,Logged out
CUST111553,83.4392,44,Logged in
CUST118319,77.0643,50,Subscribed to newsletter
CUST127983,22.7501,5,Viewed product details
CUST105909,30.3686,1,Logged out
CUST102719,99.5296,25,Checked out
CUST116712,26.4773,22,Viewed product details
CUST107387,47.8266,22,Subscribed to newsletter
CUST124229,103.727,47,Viewed product details
CUST105326,84.3437,22,Logged out
CUST129161,17.7611,44,Added to cart
CUST117097,53.68,1,Left site
CUST130358,37.4364,18,Checked out
CUST127937,82.3488,44,Guest session
CUST132629,22.8632,39,Added to cart
CUST130383,112.433,4,Left site
CUST125871,12.2067,33,Searched for products
CUST105454,107.44,41,Logged in
CUST101074,46.6231,12,Checked out
CUST106241,93.8513,19,Searched for products
CUST103187,69.8871,33,Guest session
CUST116202,38.3628,22,Browsed categories
CUST124230,22.2322,9,Logged in
CUST108180,38.7858,50,Logged in
CUST131591,8.86978,20,Added to cart
CUST107498,111.678,26,Browsed categories
CUST100405,65.1752,12,Logged in
CUST128094,54.6063,18,Added to cart
CUST115569,116.08,12,Viewed product details
CUST112739,100.171,45,Subscribed to newsletter
CUST117412,10.1462,5,Added to cart
CUST106739,91.1343,5,Subscribed to newsletter
CUST110198,106.353,26,Viewed product details
CUST108042,44.8069,4,Added to cart
CUST112600,23.505,31,Logged out
CUST118057,75.0804,4,Subscribed to newsletter
CUST112251,93.4209,38,Left site
CUST131027,30.664,43,Logged out
CUST122710,20.7078,29,Logged out
CUST127507,44.5006,5,Logged in
CUST113444,7.32347,33,Viewed product details
CUST104693,82.3743,12,Logged in
CUST107747,39.7413,21,Logged in
CUST110857,44.2052,18,Left site
CUST120918,87.3633,44,Subscribed to newsletter
CUST120035,59.5443,30,Logged out
CUST102532,17.0681,50,Logged out
CUST107422,21.2184,45,Left site
CUST112184,60.5181,23,Added to cart
CUST128852,30.2154,3,Checked out
CUST106111,41.5611,34,Added to cart
CUST109479,78.7091,14,Added to cart
CUST121133,112.407,42,Logged out
CUST128059,46.7945,19,Left site
CUST102232,10.9303,37,Viewed product details
CUST115513,12.9179,37,Searched for products
CUST127450,65.704,24,Subscribed to newsletter
CUST114638,41.4773,3,Left site
CUST112596,5.1827,22,Added to cart
CUST117930,45.1133,12,Guest session
CUST109862,112.101,48,Added to cart
CUST106114,80.2044,39,Guest session
CUST119032,62.5385,7,Added to cart
CUST123534,119.519,27,Browsed categories
CUST132148,110.208,18,Checked out
CUST128268,19.0849,11,Browsed categories
CUST116745,74.8798,33,Logged in
CUST108475,37.7428,48,Guest session
CUST101481,78.534,38,Logged out
CUST104545,116.856,34,Viewed product details
CUST102028,41.6815,23,Subscribed to newsletter
CUST104261,71.2401,41,Logged in
CUST116587,90.89,15,Logged in
CUST105909,93.7856,15,Checked out
CUST125510,84.9636,1,Logged out
CUST119938,20.2191,24,Viewed product details
CUST127775,52.3489,42,Searched for products
CUST109183,102.633,47,Subscribed to newsletter
CUST116029,105.708,5,Browsed categories
CUST129798,65.1059,7,Browsed categories
CUST121258,72.6697,25,Browsed categories
CUST115826,26.5904,47,Browsed categories
CUST130485,37.8011,39,Added to cart
CUST126630,64.4568,26,Checked out
CUST106864,3.23522,19,Browsed categories
CUST106885,91.7105,38,Added to cart
CUST112178,101.995,30,Subscribed to newsletter
CUST109432,47.9251,34,Browsed categories
CUST105751,49.5006,26,Viewed product details
CUST129003,45.3394,41,Searched for products
CUST107899,103.804,11,Browsed categories
CUST103888,111.67,35,Left site
CUST105347,68.9243,11,Viewed product details
CUST118298,7.56417,29,Logged in
CUST124565,45.9776,11,Logged out
CUST117315,74.8105,44,Browsed categories
CUST112602,63.8988,25,Searched for products
CUST117447,8.14768,47,Added to cart
CUST116931,23.9208,12,Browsed categories
CUST126375,91.8637,17,Logged out
CUST108929,77.2029,42,Left site
CUST132327,1.46644,30,Subscribed to newsletter
CUST106379,1.63785,46,Subscribed to newsletter
CUST130320,70.1679,28,Checked out
CUST103452,87.418,30,Logged in
CUST119727,0.941282,45,Subscribed to newsletter
CUST103091,65.6676,5,Browsed categories
CUST105940,43.3445,35,Logged in
CUST120721,23.888,4,Searched for products
CUST106131,93.9862,27,Added to cart
CUST126526,81.51,26,Added to cart
CUST126343,66.7069,25,Viewed product details
CUST122885,20.6531,31,Added to cart
CUST109898,98.4319,49,Checked out
CUST127603,67.0862,14,Browsed categories
CUST119294,112.721,4,Guest session
CUST128476,72.8667,35,Left site
CUST128967,55.4816,27,Checked out
CUST107478,88.1584,29,Checked out
CUST117071,85.9264,37,Added to cart
CUST101820,51.758,32,Checked out
CUST128577,5.63492,21,Logged in
CUST105260,34.2745,35,Searched for products
CUST113102,76.8893,2,Searched for products
CUST104586,78.0526,5,Viewed product details
CUST127275,3.6218,32,Logged out
CUST120186,111.71,29,Logged out
CUST115217,18.6218,22,Viewed product details
CUST119658,58.9243,5,Logged in
CUST119099,13.8588,7,Logged out
CUST132102,21.8821,6,Logged in
CUST100587,60.0476,41,Viewed product details
CUST104386,61.4189,20,Guest session
CUST126822,44.8653,45,Logged out
CUST121939,51.8273,19,Subscribed to newsletter
CUST101748,102.899,28,Logged in
CUST109366,88.3954,36,Searched for products
CUST124129,44.7158,34,Searched for products
CUST124968,13.5962,37,Guest session
CUST128767,55.6895,13,Searched for products
CUST102316,93.4756,50,Viewed product details
CUST121633,35.4671,34,Checked out
CUST120201,95.7295,3,Left site
CUST124193,87.6405,41,Searched for products
CUST119625,115.463,11,Logged out
CUST121819,8.60355,42,Viewed product details
CUST116411,41.656,17,Logged in
CUST114607,46.1053,12,Searched for products
CUST122993,54.289,43,Checked out
CUST106755,59.475,16,Left site
CUST107075,1.17104,38,Viewed product details
CUST100031,69.0374,46,Logged in
CUST118218,44.4605,31,Subscribed to newsletter
CUST124112,43.7274,9,Added to cart
CUST123622,67.3488,50,Logged out
CUST107173,2.38548,45,Searched for products
CUST110137,111.473,37,Viewed product details
CUST111029,70.2445,25,Subscribed to newsletter
CUST124841,52.4729,12,Viewed product details
CUST111607,12.5787,40,Viewed product details
CUST123106,67.2686,30,Guest session
CUST111208,38.0856,7,Subscribed to newsletter
CUST115666,100.503,39,Guest session
CUST123785,3.9172,36,Added to cart
CUST123179,3.17322,13,Subscribed to newsletter
CUST131550,9.9201,25,Guest session
CUST102117,104.482,46,Left site
CUST111217,111.546,39,Checked out
CUST104121,65.8207,6,Searched for products
CUST129868,107.473,10,Checked out
CUST111782,79.9965,22,Left site
CUST117250,118.877,6,Searched for products
CUST107888,113.603,35,Logged out
CUST100903,48.443,15,Searched for products
CUST115996,60.5983,40,Logged out
CUST117716,70.022,40,Logged in
CUST114038,90.0913,7,Logged in
CUST129572,117.476,40,Logged in
CUST115851,112.757,34,Subscribed to newsletter
CUST106937,45.7406,13,Searched for products
CUST125743,39.001,3,Searched for products
CUST116536,105.558,38,Logged out
CUST129913,111.78,48,Searched for products
CUST118216,58.8769,39,Added to cart
CUST124738,119.106,13,Added to cart
CUST126359,41.9878,17,Logged out
CUST116393,115.259,43,Checked out
CUST113238,69.289,42,Checked out
CUST124561,21.6743,45,Guest session
CUST113080,89.7959,42,Viewed product details
CUST124705,19.5116,2,Left site
CUST100855,118.293,30,Checked out
CUST125508,60.9265,4,Subscribed to newsletter
CUST104526,82.6916,28,Logged out
CUST119335,52.5166,31,Checked out
CUST124800,104.595,13,Subscribed to newsletter
CUST102334,113.461,25,Checked out
CUST124496,17.9945,20,Logged in
CUST131391,71.8455,2,Viewed product details
CUST120326,38.2315,9,Subscribed to newsletter
CUST123045,111.185,42,Viewed product details
CUST114929,71.5756,41,Browsed categories
CUST115246,57.6041,49,Logged in
CUST131295,55.5181,13,Searched for products
CUST107229,56.2548,18,Left site
CUST120231,15.2848,50,Checked out
CUST100089,7.86686,45,Guest session
CUST101280,75.4706,34,Added to cart
CUST108684,36.0287,21,Logged in
CUST111143,68.4101,40,Searched for products
CUST112101,73.1256,9,Guest session
CUST123420,53.7383,6,Checked out
CUST106519,118.49,35,Added to cart
CUST103526,76.0942,22,Subscribed to newsletter
CUST129399,93.2167,46,Added to cart
CUST100459,117.064,48,Checked out
CUST123938,8.68014,31,Searched for products
CUST113304,2.27607,43,Logged out
CUST102517,90.2517,40,Logged out
CUST125663,100.208,43,Logged in
CUST117651,19.6502,4,Guest session
CUST111412,64.1431,28,Logged out
CUST105954,44.5699,19,Added to cart
CUST110095,38.877,7,Viewed product details
CUST129422,11.8931,35,Logged in
CUST109805,30.0477,16,Left site
CUST129285,29.1761,25,Guest session
CUST130767,65.1898,40,Searched for products
CUST109946,5.76986,46,Viewed product details
CUST116410,70.9593,26,Browsed categories
CUST130402,105.164,7,Guest session
CUST123445,64.0738,18,Searched for products
CUST103161,76.9731,3,Guest session
CUST122830,58.3955,37,Searched for products
CUST121534,97.666,22,Added to cart
CUST132501,46.7398,12,Subscribed to newsletter
CUST102899,12.9288,19,Subscribed to newsletter
CUST124831,57.3561,36,Logged in
CUST124190,88.7747,22,Viewed product details
CUST102021,46.1016,22,Added to cart
CUST106123,44.7705,27,Left site
CUST110050,102.279,40,Guest session
CUST124104,74.0118,42,Guest session
CUST125657,12.2104,37,Left site
CUST100647,25.7479,13,Logged out
CUST111244,92.4545,48,Logged in
CUST124479,96.7251,40,Left site
CUST106662,66.2146,19,Added to cart
CUST118379,43.6837,45,Logged in
CUST128466,45.9703,35,Logged out
CUST100938,24.063,46,Subscribed to newsletter
CUST106050,37.2577,45,Left site
CUST124733,77.3998,50,Left site
CUST116777,114.661,14,Searched for products
CUST120300,39.8872,37,Added to cart
CUST100929,74.96,33,Added to cart
CUST104642,11.6561,45,Logged out
CUST105029,1.52115,35,Guest session
CUST131692,62.2212,7,Viewed product details
CUST103288,66.8236,46,Left site
CUST115806,10.5984,48,Left site
CUST118045,51.1818,39,Checked out
CUST118094,116.681,3,Added to cart
CUST114941,11.6852,14,Added to cart
CUST112567,54.6866,11,Subscribed to newsletter
CUST131556,69.7996,16,Guest session
CUST116824,112.422,48,Subscribed to newsletter
CUST115236,34.6502,2,Logged in
CUST130226,75.1205,11,Searched for products
CUST125457,57.0279,5,Subscribed to newsletter
CUST108941,96.065,29,Viewed product details
CUST114307,43.5305,32,Subscribed to newsletter
CUST108915,88.3079,49,Logged in
CUST104279,101.452,37,Viewed product details
CUST105267,27.648,27,Viewed product details
CUST108014,102.287,37,Logged out
CUST110688,91.2692,26,Logged out
CUST117676,37.0024,32,Logged out
CUST101328,34.5517,35,Checked out
CUST131194,87.4436,2,Subscribed to newsletter
CUST110622,76.6048,8,Browsed categories
CUST117061,55.4269,23,Left site
CUST130600,67.9433,31,Logged in
CUST114301,61.5611,27,Viewed product details
CUST115601,47.4072,23,Logged out
CUST107159,4.20167,16,Subscribed to newsletter
CUST121151,37.2067,44,Guest session
CUST100491,49.1468,23,Logged in
CUST119263,32.2103,38,Viewed product details
CUST100951,118.483,16,Subscribed to newsletter
CUST112732,63.8878,16,Searched for products
CUST102266,51.6122,11,Browsed categories
CUST122476,99.9381,3,Added to cart
CUST107385,80.0257,9,Browsed categories
CUST113412,18.629,11,Left site
CUST121950,62.1847,45,Subscribed to newsletter
